player,player_id,team_id,stint,start,end,rp_eligible,round_id,pick_id,team_from,teams_involved,trade_id,transaction_type,n_points,n_games,w_bat,w_sp,w_rp,ppg
Jeremiah Estrada,41014,4,3,63,89,TRUE,NA,NA,NA,NA,NA,Free Agent,30.5,11,0,0,1,2.772727272727273
Justin Slaten,4917925,12,0,63,68,TRUE,NA,NA,NA,NA,NA,Free Agent,19.5,4,0,0,1,4.875
Logan Henderson,4917878,9,1,63,78,FALSE,NA,NA,NA,NA,NA,Free Agent,32,2,0,1,0,16
Matt Shaw,4867667,2,1,63,89,FALSE,NA,NA,NA,NA,NA,Free Agent,51,21,1,0,0,2.4285714285714284
Matthew Lugo,42486,9,0,63,66,FALSE,NA,NA,NA,NA,NA,Free Agent,-3.5,2,1,0,0,-1.75
Miguel Vargas,42453,6,0,63,65,FALSE,NA,NA,NA,NA,NA,Free Agent,-2.5,3,1,0,0,-0.8333333333333334
Mitch Keller,33722,4,3,63,63,FALSE,NA,NA,NA,NA,NA,Free Agent,19.5,1,0,1,0,19.5
Ryan Weathers,41178,4,0,63,83,FALSE,NA,NA,NA,NA,NA,Free Agent,41,4,0,1,0,10.25
Tylor Megill,3332018,5,3,63,71,FALSE,NA,NA,NA,NA,NA,Free Agent,29.5,2,0,1,0,14.75
Yu Darvish,32055,12,1,63,63,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Brady Singer,41172,13,3,64,65,FALSE,NA,NA,NA,NA,NA,Free Agent,7,1,0,1,0,7
Emilio Pagan,33403,12,1,64,89,TRUE,NA,NA,NA,NA,NA,Free Agent,28.5,6,0,0,1,4.75
Jameson Taillon,31258,4,2,64,64,FALSE,NA,NA,NA,NA,NA,Free Agent,21.5,1,0,1,0,21.5
Kevin Gausman,32667,6,1,64,89,FALSE,NA,NA,12,6 12,4,Trade,89,5,0,1,0,17.8
Mike Trout,30836,12,1,64,89,FALSE,NA,NA,6,6 12,4,Trade,27,12,1,0,0,2.25
Chase Meidroth,5136929,4,2,65,75,FALSE,NA,NA,NA,NA,NA,Free Agent,14,9,1,0,0,1.5555555555555556
Jose Soriano,40973,9,3,65,68,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,1,0,1,0,0.5
Luis Garcia Jr.,40459,13,3,65,89,FALSE,NA,NA,NA,NA,NA,Free Agent,50,18,1,0,0,2.7777777777777777
Noah Cameron,4417208,14,0,65,89,FALSE,NA,NA,NA,NA,NA,Free Agent,70,4,0,1,0,17.5
Shane Smith,5201814,2,2,65,66,TRUE,NA,NA,NA,NA,NA,Free Agent,11.5,1,0,1,0,11.5
Carlos Santana,30280,13,1,66,67,FALSE,NA,NA,NA,NA,NA,Free Agent,7,1,1,0,0,7
David Peterson,40921,14,5,66,89,FALSE,NA,NA,NA,NA,NA,Free Agent,74,3,0,1,0,24.666666666666668
Drake Baldwin,4810190,12,0,66,69,FALSE,NA,NA,NA,NA,NA,Free Agent,-1.5,2,1,0,0,-0.75
Eli White,39963,14,1,66,67,FALSE,NA,NA,NA,NA,NA,Free Agent,-2,1,1,0,0,-2
Jake Meyers,40719,9,1,66,72,FALSE,NA,NA,NA,NA,NA,Free Agent,4.5,6,1,0,0,0.75
Jorge Soler,32558,6,1,66,72,FALSE,NA,NA,NA,NA,NA,Free Agent,12.5,6,1,0,0,2.0833333333333335
Luis Severino,33263,4,4,66,67,FALSE,NA,NA,NA,NA,NA,Free Agent,16.5,1,0,1,0,16.5
Mitch Keller,33722,1,4,66,89,FALSE,NA,NA,NA,NA,NA,Free Agent,51,4,0,1,0,12.75
Addison Barger,4997589,9,1,67,70,FALSE,NA,NA,NA,NA,NA,Free Agent,1,4,1,0,0,0.25
Drew Rasmussen,42584,1,2,67,89,TRUE,23,272,NA,NA,NA,Free Agent,84,4,0,1,0,21
Gavin Sheets,40700,5,4,67,89,FALSE,NA,NA,NA,NA,NA,Free Agent,40.5,19,1,0,0,2.1315789473684212
Giancarlo Stanton,30583,11,1,67,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Jeffrey Springs,35397,8,3,67,89,FALSE,NA,NA,NA,NA,NA,Free Agent,45,4,0,1,0,11.25
Landen Roupp,4345404,2,3,67,67,TRUE,NA,NA,NA,NA,NA,Free Agent,18.5,1,0,1,0,18.5
Carlos Narvaez,5012120,4,0,68,71,FALSE,NA,NA,NA,NA,NA,Free Agent,6,3,1,0,0,2
Colin Rea,33950,2,3,68,68,FALSE,NA,NA,NA,NA,NA,Free Agent,1.5,1,0,1,0,1.5
Colton Cowser,4416990,9,1,68,84,FALSE,15,174,NA,NA,NA,Free Agent,9.5,5,1,0,0,1.9
Curtis Mead,42360,11,0,68,74,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,1,0,0,0
Dylan Moore,40593,14,2,68,74,FALSE,NA,NA,NA,NA,NA,Free Agent,3,6,1,0,0,0.5
Jonathan India,41171,6,2,68,68,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,1,0,0,0
Walker Buehler,39251,13,2,68,69,FALSE,NA,NA,NA,NA,NA,Free Agent,9,1,0,1,0,9
Abner Uribe,4917865,12,0,69,79,TRUE,NA,NA,NA,NA,NA,Free Agent,21.5,4,0,0,1,5.375
Bailey Falter,4705677,14,0,69,69,FALSE,NA,NA,NA,NA,NA,Free Agent,8.5,1,0,1,0,8.5
Daniel Palencia,4875225,6,0,69,89,TRUE,NA,NA,NA,NA,NA,Free Agent,39.5,8,0,0,1,4.9375
Erick Fedde,33793,2,2,69,70,FALSE,NA,NA,NA,NA,NA,Free Agent,6,1,0,1,0,6
Jameson Taillon,31258,12,3,69,89,FALSE,NA,NA,NA,NA,NA,Free Agent,90,4,0,1,0,22.5
Marcelo Mayer,4872648,6,0,69,72,FALSE,NA,NA,NA,NA,NA,Free Agent,7.5,4,1,0,0,1.875
Patrick Corbin,31313,13,0,69,69,FALSE,NA,NA,NA,NA,NA,Free Agent,10.5,1,0,1,0,10.5
Yu Darvish,32055,9,2,69,69,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Ben Casparius,4326800,14,3,70,89,TRUE,NA,NA,NA,NA,NA,Free Agent,22,4,0,0.2,0.8,5.5
Brett Baty,42414,12,0,70,70,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,1,1,0,0,-0.5
Carlos Santana,30280,9,2,70,89,FALSE,NA,NA,NA,NA,NA,Free Agent,32.5,15,1,0,0,2.1666666666666665
Griffin Canning,41065,9,1,70,72,FALSE,NA,NA,NA,NA,NA,Free Agent,0,1,0,1,0,0
Jonathan India,41171,13,3,70,89,FALSE,NA,NA,NA,NA,NA,Free Agent,38.5,16,1,0,0,2.40625
Miguel Vargas,42453,9,1,70,89,FALSE,NA,NA,NA,NA,NA,Free Agent,48.5,17,1,0,0,2.8529411764705883
Reed Garrett,36526,13,2,70,89,TRUE,NA,NA,NA,NA,NA,Free Agent,28.5,6,0,0,1,4.75
Taj Bradley,42480,13,1,70,89,FALSE,NA,NA,NA,NA,NA,Free Agent,58,4,0,1,0,14.5
Hayden Birdsong,5197166,5,2,71,76,TRUE,NA,NA,NA,NA,NA,Free Agent,14,1,0,1,0,14
Jake Bird,3459223,5,1,71,89,TRUE,NA,NA,NA,NA,NA,Free Agent,28.5,7,0,0,1,4.071428571428571
Justin Martinez,5116851,2,1,71,85,TRUE,NA,NA,NA,NA,NA,Free Agent,16.5,3,0,0,1,5.5
Justin Slaten,4917925,12,1,71,72,TRUE,NA,NA,NA,NA,NA,Free Agent,4.5,2,0,0,1,2.25
Miles Mikolas,32116,9,0,71,72,FALSE,NA,NA,NA,NA,NA,Free Agent,-2,1,0,1,0,-2
Randy Rodriguez,4919929,5,0,71,89,TRUE,NA,NA,NA,NA,NA,Free Agent,28.5,6,0,0,1,4.75
Zach Eflin,32804,5,1,71,76,FALSE,NA,NA,NA,NA,NA,Free Agent,27.5,1,0,1,0,27.5
Adrian Houser,32157,1,0,72,79,TRUE,NA,NA,NA,NA,NA,Free Agent,15.5,1,0,1,0,15.5
Cam Smith,5080766,4,3,72,72,FALSE,25,299,NA,NA,NA,Free Agent,1.5,1,1,0,0,1.5
Jackson Holliday,5080633,2,6,72,89,FALSE,NA,NA,NA,NA,NA,Free Agent,17,7,1,0,0,2.4285714285714284
Walker Buehler,39251,5,3,72,76,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,0,1,0,0
Alex Verdugo,33786,12,2,73,73,FALSE,NA,NA,NA,NA,NA,Free Agent,1,2,1,0,0,0.5
Chandler Simpson,4679983,13,1,73,73,FALSE,NA,NA,NA,NA,NA,Free Agent,6,1,1,0,0,6
Ezequiel Tovar,4905919,9,2,73,83,FALSE,NA,NA,NA,NA,NA,Free Agent,5,4,1,0,0,1.25
Grant Holmes,33840,9,3,73,76,TRUE,NA,NA,NA,NA,NA,Free Agent,13.5,1,0,1,0,13.5
J.P. Crawford,33210,6,1,73,73,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,1,1,0,0,-0.5
Jac Caglianone,4926296,6,1,73,89,FALSE,NA,NA,NA,NA,NA,Free Agent,10,10,1,0,0,1
Max Kepler,31870,12,1,73,73,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,1,1,0,0,-0.5
Randy Vasquez,4722847,9,0,73,76,FALSE,NA,NA,NA,NA,NA,Free Agent,-2.5,1,0,1,0,-2.5
Roman Anthony,5080767,4,0,73,89,FALSE,NA,NA,NA,NA,NA,Free Agent,4,4,1,0,0,1
Jake Irvin,41290,1,1,74,75,FALSE,NA,NA,NA,NA,NA,Free Agent,-7.5,1,0,1,0,-7.5
Jake Meyers,40719,14,2,74,82,FALSE,NA,NA,NA,NA,NA,Free Agent,5.5,3,1,0,0,1.8333333333333333
Jose Soriano,40973,6,4,74,74,FALSE,NA,NA,NA,NA,NA,Free Agent,19,1,0,1,0,19
Luis Ortiz,5101355,2,1,74,74,TRUE,NA,NA,NA,NA,NA,Free Agent,18,1,0,1,0,18
Marcelo Mayer,4872648,12,1,74,89,FALSE,NA,NA,NA,NA,NA,Free Agent,16.5,6,1,0,0,2.75
Matt McLain,4422899,13,1,74,75,FALSE,10,109,NA,NA,NA,Free Agent,0.5,2,1,0,0,0.25
Max Muncy,33303,6,4,74,89,FALSE,NA,NA,NA,NA,NA,Free Agent,54,13,1,0,0,4.153846153846154
Yu Darvish,32055,12,3,74,79,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Addison Barger,4997589,14,2,75,89,FALSE,NA,NA,NA,NA,NA,Free Agent,35,11,1,0,0,3.1818181818181817
Bailey Falter,4705677,11,1,75,89,FALSE,NA,NA,NA,NA,NA,Free Agent,33,3,0,1,0,11
Griffin Jax,42604,12,3,75,76,TRUE,NA,NA,NA,NA,NA,Free Agent,1.5,1,0,0,1,1.5
Luis Robert Jr.,39631,1,1,75,80,FALSE,11,128,NA,NA,NA,Free Agent,-1.5,3,1,0,0,-0.5
Slade Cecconi,41462,2,0,75,75,TRUE,NA,NA,NA,NA,NA,Free Agent,-2.5,1,0,1,0,-2.5
Thairo Estrada,36485,6,1,75,89,FALSE,20,234,NA,NA,NA,Free Agent,14.5,9,1,0,0,1.6111111111111112
Brett Baty,42414,4,1,76,78,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,2,1,0,0,-0.5
Chris Paddack,35999,2,0,76,76,FALSE,NA,NA,NA,NA,NA,Free Agent,32.5,1,0,1,0,32.5
Erick Fedde,33793,4,3,76,76,FALSE,NA,NA,NA,NA,NA,Free Agent,18.5,1,0,1,0,18.5
Jorge Soler,32558,13,2,76,79,FALSE,15,180,NA,NA,NA,Free Agent,3.5,4,1,0,0,0.875
Yainer Diaz,4781491,1,2,76,76,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,1,0,0,0
Andrew Benintendi,34986,2,2,77,89,FALSE,NA,NA,NA,NA,NA,Free Agent,17.5,11,1,0,0,1.5909090909090908
Brendon Little,39645,9,1,77,80,TRUE,NA,NA,NA,NA,NA,Free Agent,7,1,0,0,1,7
Cade Horton,4692526,5,1,77,81,FALSE,NA,NA,NA,NA,NA,Free Agent,11.5,1,0,1,0,11.5
Caleb Durbin,5007615,1,1,77,77,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Carlos Narvaez,5012120,12,1,77,79,FALSE,NA,NA,NA,NA,NA,Free Agent,9,3,1,0,0,3
Eric Wagaman,4987650,5,2,77,84,FALSE,NA,NA,NA,NA,NA,Free Agent,0,2,1,0,0,0
J.P. Crawford,33210,5,2,77,89,FALSE,NA,NA,NA,NA,NA,Free Agent,17.5,6,1,0,0,2.9166666666666665
Jesus Sanchez,39957,9,0,77,89,FALSE,NA,NA,NA,NA,NA,Free Agent,25.5,8,1,0,0,3.1875
Kenley Jansen,29630,13,2,77,79,TRUE,NA,NA,NA,NA,NA,Free Agent,10,2,0,0,1,5
Lucas Giolito,32697,5,1,77,79,FALSE,NA,NA,NA,NA,NA,Free Agent,-16.5,1,0,1,0,-16.5
Luis Severino,33263,6,5,77,77,FALSE,NA,NA,NA,NA,NA,Free Agent,-8,1,0,1,0,-8
Michael Wacha,32640,9,2,77,84,FALSE,NA,NA,NA,NA,NA,Free Agent,15.5,1,0,1,0,15.5
Mike Tauchman,33956,9,0,77,89,FALSE,NA,NA,NA,NA,NA,Free Agent,29,11,1,0,0,2.6363636363636362
Ryan Yarbrough,33735,5,0,77,89,TRUE,NA,NA,NA,NA,NA,Free Agent,-1,2,0,1,0,-0.5
Trevor Story,32150,12,2,77,78,FALSE,NA,NA,NA,NA,NA,Free Agent,1,2,1,0,0,0.5
Tyler Anderson,32151,11,1,77,88,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,1,0,1,0,-0.5
Willi Castro,34230,4,3,77,89,FALSE,NA,NA,NA,NA,NA,Free Agent,40,10,1,0,0,4
Yusei Kikuchi,41415,7,1,77,89,FALSE,NA,NA,NA,NA,NA,Free Agent,34,2,0,1,0,17
Zack Littell,36052,8,2,77,89,FALSE,NA,NA,NA,NA,NA,Free Agent,26.5,2,0,1,0,13.25
Jose Caballero,42135,8,1,78,89,FALSE,NA,NA,NA,NA,NA,Free Agent,11,7,1,0,0,1.5714285714285714
Lance McCullers Jr.,32764,6,0,78,86,FALSE,NA,NA,NA,NA,NA,Free Agent,34,2,0,1,0,17
Parker Meadows,41223,8,1,78,89,FALSE,20,231,NA,NA,NA,Free Agent,11.5,8,1,0,0,1.4375
Willy Adames,33675,1,1,78,89,FALSE,NA,NA,NA,NA,NA,Free Agent,29,7,1,0,0,4.142857142857143
Chase Meidroth,5136929,8,3,79,89,FALSE,NA,NA,NA,NA,NA,Free Agent,15,9,1,0,0,1.6666666666666667
Christian Walker,32758,12,1,79,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0,6,1,0,0,0
Colt Keith,4683384,4,3,79,83,FALSE,NA,NA,NA,NA,NA,Free Agent,5,5,1,0,0,1
Landen Roupp,4345404,9,4,79,83,TRUE,NA,NA,NA,NA,NA,Free Agent,12.5,1,0,1,0,12.5
Mick Abel,4718970,2,1,79,82,FALSE,NA,NA,NA,NA,NA,Free Agent,12.5,1,0,1,0,12.5
Abner Uribe,4917865,9,1,80,89,TRUE,NA,NA,12,9 12,5,Trade,17,3,0,0,1,5.666666666666667
Adley Rutschman,42178,12,1,80,89,FALSE,NA,NA,9,9 12,5,Trade,23,8,1,0,0,2.875
Alec Burleson,4345070,13,2,80,89,FALSE,NA,NA,NA,NA,NA,Free Agent,17,9,1,0,0,1.8888888888888888
Bryan Abreu,41208,12,2,80,89,TRUE,NA,NA,NA,NA,NA,Free Agent,16.5,3,0,0,1,5.5
Chris Paddack,35999,12,1,80,82,FALSE,NA,NA,NA,NA,NA,Free Agent,16,1,0,1,0,16
Ernie Clement,41287,1,0,80,89,FALSE,NA,NA,NA,NA,NA,Free Agent,6,2,1,0,0,3
Josh Smith,42884,11,2,80,89,FALSE,NA,NA,NA,NA,NA,Free Agent,33,8,1,0,0,4.125
Phil Maton,36161,6,0,80,80,TRUE,NA,NA,NA,NA,NA,Free Agent,3.5,1,0,0,1,3.5
Ty France,35591,5,1,80,89,FALSE,NA,NA,NA,NA,NA,Free Agent,19.5,7,1,0,0,2.7857142857142856
Zach Eflin,32804,13,2,80,81,FALSE,NA,NA,NA,NA,NA,Free Agent,16,1,0,1,0,16
Adrian Houser,32157,6,1,81,82,TRUE,NA,NA,NA,NA,NA,Free Agent,20,1,0,1,0,20
Chad Patrick,5131708,9,2,81,89,FALSE,NA,NA,NA,NA,NA,Free Agent,26,2,0,1,0,13
Hayden Birdsong,5197166,2,3,81,81,TRUE,NA,NA,NA,NA,NA,Free Agent,9,1,0,1,0,9
Jo Adell,40854,1,0,81,89,FALSE,NA,NA,NA,NA,NA,Free Agent,33.5,7,1,0,0,4.785714285714286
Tyler Rogers,34026,9,1,81,89,TRUE,NA,NA,NA,NA,NA,Free Agent,13.5,4,0,0,1,3.375
Andrew Heaney,32672,14,3,82,89,FALSE,NA,NA,NA,NA,NA,Free Agent,41.5,2,0,1,0,20.75
Charlie Morton,29155,1,1,82,82,TRUE,NA,NA,NA,NA,NA,Free Agent,-4.5,1,0,1,0,-4.5
Fernando Cruz,34068,6,1,82,89,TRUE,NA,NA,NA,NA,NA,Free Agent,4,3,0,0,1,1.3333333333333333
Luis Severino,33263,2,6,82,82,FALSE,NA,NA,NA,NA,NA,Free Agent,3,1,0,1,0,3
Nick Martinez,33372,13,2,82,82,TRUE,NA,NA,NA,NA,NA,Free Agent,20.5,1,0,1,0,20.5
Ryne Nelson,4916269,5,0,82,83,TRUE,NA,NA,NA,NA,NA,Free Agent,-8,1,0,1,0,-8
Yainer Diaz,4781491,1,3,82,89,FALSE,NA,NA,NA,NA,NA,Free Agent,25,6,1,0,0,4.166666666666667
Bryan King,5201821,13,0,83,89,TRUE,NA,NA,NA,NA,NA,Free Agent,9,2,0,0,1,4.5
Bryce Elder,4301067,12,0,83,88,FALSE,NA,NA,NA,NA,NA,Free Agent,-5.5,1,0,1,0,-5.5
Michael Lorenzen,33252,2,2,83,83,FALSE,NA,NA,NA,NA,NA,Free Agent,24,1,0,1,0,24
Michael McGreevy,4424141,14,0,83,85,FALSE,NA,NA,NA,NA,NA,Free Agent,7,1,0,1,0,7
Shelby Miller,30738,6,0,83,84,TRUE,NA,NA,NA,NA,NA,Free Agent,2,1,0,0,1,2
Tylor Megill,3332018,2,4,83,83,FALSE,NA,NA,NA,NA,NA,Free Agent,11,1,0,1,0,11
Chris Taylor,32900,1,0,84,85,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,1,1,0,0,-0.5
Christian Encarnacion-Strand,5012106,1,1,84,86,FALSE,NA,NA,NA,NA,NA,Free Agent,1,1,1,0,0,1
Jeff McNeil,33900,9,0,84,89,FALSE,NA,NA,NA,NA,NA,Free Agent,14.5,4,1,0,0,3.625
Kristian Campbell,5201569,13,1,84,88,FALSE,NA,NA,NA,NA,NA,Free Agent,1.5,2,1,0,0,0.75
Luis Ortiz,5101355,4,2,84,84,TRUE,NA,NA,NA,NA,NA,Free Agent,1.5,1,0,1,0,1.5
Matt McLain,4422899,2,2,84,89,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,1,1,0,0,-1
Otto Lopez,41917,9,3,84,89,FALSE,NA,NA,NA,NA,NA,Free Agent,11.5,4,1,0,0,2.875
Shane Smith,5201814,9,3,84,89,TRUE,NA,NA,NA,NA,NA,Free Agent,17,1,0,1,0,17
Will Warren,5132011,5,2,84,89,FALSE,NA,NA,NA,NA,NA,Free Agent,16.5,1,0,1,0,16.5
Abraham Toro,40754,5,0,85,89,FALSE,NA,NA,NA,NA,NA,Free Agent,5.5,3,1,0,0,1.8333333333333333
Adrian Houser,32157,9,2,85,89,TRUE,NA,NA,NA,NA,NA,Free Agent,4,1,0,1,0,4
Carlos Narvaez,5012120,5,2,85,89,FALSE,NA,NA,NA,NA,NA,Free Agent,6,2,1,0,0,3
Chris Bassitt,33148,6,1,85,86,FALSE,NA,NA,NA,NA,NA,Free Agent,8.5,1,0,1,0,8.5
Griffin Canning,41065,4,2,85,85,FALSE,NA,NA,NA,NA,NA,Free Agent,5,1,0,1,0,5
Jacob Misiorowski,5080761,4,0,85,89,TRUE,NA,NA,NA,NA,NA,Free Agent,18,1,0,1,0,18
Jorge Polanco,32525,7,1,85,89,FALSE,NA,NA,NA,NA,NA,Free Agent,13.5,3,1,0,0,4.5
Matt Wallner,42427,9,1,85,89,FALSE,21,246,NA,NA,NA,Free Agent,6,4,1,0,0,1.5
Mick Abel,4718970,5,2,85,86,FALSE,NA,NA,NA,NA,NA,Free Agent,1.5,1,0,1,0,1.5
Alejandro Kirk,42081,9,0,86,89,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,2,1,0,0,1.75
DJ LeMahieu,30765,1,0,86,88,FALSE,NA,NA,NA,NA,NA,Free Agent,3,3,1,0,0,1
Jack Leiter,4622181,2,3,86,86,TRUE,NA,NA,NA,NA,NA,Free Agent,0,1,0,1,0,0
Josh Jung,42437,14,3,86,87,FALSE,25,289,NA,NA,NA,Free Agent,0,0,1,0,0,0
Reid Detmers,4326697,2,0,86,89,TRUE,NA,NA,NA,NA,NA,Free Agent,8,1,0,0,1,8
Ronny Mauricio,40978,4,0,86,88,FALSE,NA,NA,NA,NA,NA,Free Agent,0,1,1,0,0,0
Zach Eflin,32804,1,3,86,87,FALSE,NA,NA,NA,NA,NA,Free Agent,22.5,1,0,1,0,22.5
Brenton Doyle,42462,6,3,87,89,FALSE,NA,NA,NA,NA,NA,Free Agent,2.5,2,1,0,0,1.25
Davis Martin,42823,2,0,87,87,FALSE,NA,NA,NA,NA,NA,Free Agent,7,1,0,1,0,7
Evan Carter,4917921,1,1,87,89,FALSE,NA,NA,NA,NA,NA,Free Agent,12,2,1,0,0,6
Hayden Birdsong,5197166,12,4,87,87,TRUE,NA,NA,NA,NA,NA,Free Agent,16,1,0,1,0,16
Jake Mangum,42664,5,2,87,87,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Mike Yastrzemski,33341,6,2,87,87,FALSE,NA,NA,NA,NA,NA,Free Agent,4.5,1,1,0,0,4.5
Aaron Nola,33709,12,1,88,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Adolis Garcia,35537,1,1,88,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,1,0,0,0
Chris Paddack,35999,14,2,88,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,0,1,0,0
Michael Wacha,32640,2,3,88,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,1,0,1,0,0.5
Nick Martinez,33372,6,3,88,89,TRUE,NA,NA,NA,NA,NA,Free Agent,2.5,1,0,1,0,2.5
Trevor Story,32150,12,3,88,89,FALSE,NA,NA,NA,NA,NA,Free Agent,3,1,1,0,0,3
Tylor Megill,3332018,5,5,88,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Christian Moore,4927523,4,0,89,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Hayden Birdsong,5197166,12,5,89,89,TRUE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Landen Roupp,4345404,11,5,89,89,TRUE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Luis Ortiz,5101355,13,3,89,89,TRUE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Michael Lorenzen,33252,11,3,89,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
Sandy Alcantara,35241,1,3,89,89,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,NA,NA,NA,0
